InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
539436,22837,HOT WATER BOTTLE BABUSHKA ,16,12/17/2010 14:49,4.25,,United Kingdom
557469,23245,SET OF 3 REGENCY CAKE TINS,1,6/20/2011 13:18,4.95,12904.0,United Kingdom
548490,37342,POLKADOT COFFEE CUP & SAUCER PINK,24,3/31/2011 13:13,0.79,12909.0,United Kingdom
573135,22430,ENAMEL WATERING CAN CREAM,4,10/27/2011 17:00,4.95,12952.0,United Kingdom
575687,22568,FELTCRAFT CUSHION OWL,20,11/10/2011 16:03,3.75,16126.0,United Kingdom
554160,21187,WHITE BELL HONEYCOMB PAPER GARLAND ,5,5/23/2011 11:49,1.65,17841.0,United Kingdom
548167,22385,JUMBO BAG SPACEBOY DESIGN,1,3/29/2011 13:45,4.13,,United Kingdom
544077,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,2/15/2011 15:04,0.85,14825.0,United Kingdom
545991,20675,BLUE POLKADOT BOWL,72,3/8/2011 13:12,1.06,15311.0,United Kingdom
572244,23311,VINTAGE CHRISTMAS STOCKING ,18,10/21/2011 15:54,2.55,14233.0,United Kingdom
563944,20712,JUMBO BAG WOODLAND ANIMALS,10,8/22/2011 10:08,2.08,17581.0,United Kingdom
544661,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,2/22/2011 13:59,2.95,15303.0,United Kingdom
539836,22558,CLOTHES PEGS RETROSPOT PACK 24 ,2,12/22/2010 13:46,1.49,17894.0,United Kingdom
567488,23014,GLASS APOTHECARY BOTTLE ELIXIR,1,9/20/2011 14:00,3.95,17564.0,United Kingdom
575930,23183,MOTHER'S KITCHEN SPOON REST ,1,11/11/2011 17:58,7.46,,United Kingdom
565209,21789,KIDS RAIN MAC PINK,2,9/1/2011 16:59,0.85,15910.0,United Kingdom
553210,84968A,SET OF 16 VINTAGE ROSE CUTLERY,1,5/16/2011 9:40,12.75,14016.0,EIRE
543107,22859,EASTER TIN BUNNY BOUQUET,6,2/3/2011 12:27,1.65,13800.0,United Kingdom
565853,23298,SPOTTY BUNTING,3,9/7/2011 13:19,4.95,13756.0,United Kingdom
572295,21790,VINTAGE SNAP CARDS,2,10/23/2011 13:49,0.85,16686.0,United Kingdom
576617,23275,SET OF 3 HANGING OWLS OLLIE BEAK,5,11/15/2011 16:57,2.46,,United Kingdom
564559,22333,RETROSPOT PARTY BAG + STICKER SET,8,8/26/2011 9:37,1.65,15811.0,United Kingdom
543532,37340,MULTICOLOUR SPRING FLOWER MUG,1,2/9/2011 12:59,8.29,,United Kingdom
560634,16008,SMALL FOLDING SCISSOR(POINTED EDGE),24,7/20/2011 10:51,0.12,16133.0,United Kingdom
561651,90209B,GREEN ENAMEL+GLASS HAIR COMB,1,7/28/2011 15:36,2.07,,United Kingdom
562846,22690,DOORMAT HOME SWEET HOME BLUE ,1,8/10/2011 9:29,12.46,,United Kingdom
561889,85053,FRENCH ENAMEL CANDLEHOLDER,6,7/31/2011 13:37,2.1,15804.0,United Kingdom
556922,90214D,"LETTER ""D"" BLING KEY RING",1,6/15/2011 13:56,1.25,12748.0,United Kingdom
578008,84997A,CHILDRENS CUTLERY POLKADOT GREEN ,1,11/22/2011 12:47,4.15,14657.0,United Kingdom
559506,22208,WOOD STAMP SET THANK YOU,1,7/8/2011 15:17,0.83,,United Kingdom
550958,47566,PARTY BUNTING,4,4/21/2011 16:37,4.95,15281.0,United Kingdom
576060,84029E,RED WOOLLY HOTTIE WHITE HEART.,5,11/13/2011 15:25,4.25,13681.0,United Kingdom
573763,23203,JUMBO BAG VINTAGE DOILY ,10,11/1/2011 9:56,2.08,17139.0,United Kingdom
573287,22962,JAM JAR WITH PINK LID,12,10/28/2011 14:42,0.85,14194.0,United Kingdom
548165,22630,DOLLY GIRL LUNCH BOX,1,3/29/2011 13:44,2.46,,United Kingdom
543055,20801,LARGE PINK GLASS SUNDAE DISH,6,2/3/2011 10:41,2.55,12502.0,Spain
547063,82486,WOOD S/3 CABINET ANT WHITE FINISH,2,3/20/2011 13:33,8.95,14769.0,United Kingdom
578678,22754,SMALL RED BABUSHKA NOTEBOOK ,6,11/24/2011 19:59,0.85,17841.0,United Kingdom
559506,21625,VINTAGE UNION JACK APRON,1,7/8/2011 15:17,4.13,,United Kingdom
539451,85066,CREAM SWEETHEART MINI CHEST,1,12/17/2010 16:59,25.49,,United Kingdom
568990,84879,ASSORTED COLOUR BIRD ORNAMENT,8,9/29/2011 16:42,1.69,15933.0,United Kingdom
558475,21622,VINTAGE UNION JACK CUSHION COVER,8,6/29/2011 15:58,4.95,,United Kingdom
556187,47590A,BLUE HAPPY BIRTHDAY BUNTING,3,6/9/2011 11:49,5.45,15296.0,United Kingdom
550169,48184,DOORMAT ENGLISH ROSE ,1,4/14/2011 16:41,7.95,14482.0,United Kingdom
576372,23302,KNEELING MAT HOUSEWORK  DESIGN,12,11/15/2011 8:32,1.65,15144.0,United Kingdom
568721,23397,FOOT STOOL HOME SWEET HOME ,1,9/28/2011 16:24,19.96,,United Kingdom
581514,84031A,CHARLIE+LOLA RED HOT WATER BOTTLE ,10,12/9/2011 11:20,1.25,17754.0,United Kingdom
539447,20724,RED RETROSPOT CHARLOTTE BAG,10,12/17/2010 16:00,0.85,12395.0,Belgium
580367,46776F,WOVEN ROSE GARDEN CUSHION COVER ,3,12/2/2011 16:39,4.13,,United Kingdom
568566,23096,PETIT TRAY CHIC,2,9/27/2011 17:47,1.65,17609.0,United Kingdom
557896,23084,RABBIT NIGHT LIGHT,2,6/23/2011 14:22,2.08,17611.0,United Kingdom
575083,22208,WOOD STAMP SET THANK YOU,10,11/8/2011 13:31,0.83,18123.0,United Kingdom
539075,22107,PIZZA PLATE IN BOX,2,12/15/2010 17:28,3.75,17189.0,United Kingdom
558761,22293,HANGING CHICK GREEN DECORATION,2,7/3/2011 12:52,1.45,15033.0,United Kingdom
577557,15039,SANDALWOOD FAN,1,11/20/2011 15:36,0.85,15426.0,United Kingdom
543252,21731,RED TOADSTOOL LED NIGHT LIGHT,12,2/4/2011 14:58,1.65,17685.0,United Kingdom
575846,84569A,PACK 3 IRON ON DOG PATCHES,8,11/11/2011 12:07,1.25,17364.0,United Kingdom
565841,23122,PARTY CHARMS 50 PIECES,1,9/7/2011 12:04,1.63,,United Kingdom
543828,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,12,2/14/2011 9:45,0.85,14156.0,EIRE
578088,72598,SET/12 TAPER CANDLES,2,11/22/2011 16:47,0.85,16376.0,United Kingdom
544181,82484,WOOD BLACK BOARD ANT WHITE FINISH,2,2/16/2011 14:56,7.95,17175.0,United Kingdom
581498,21257,VICTORIAN SEWING BOX MEDIUM,3,12/9/2011 10:26,15.79,,United Kingdom
579777,22424,ENAMEL BREAD BIN CREAM,1,11/30/2011 15:13,24.96,,United Kingdom
545085,22087,PAPER BUNTING WHITE LACE,3,2/28/2011 11:19,2.95,15039.0,United Kingdom
570448,23323,WHITE WICKER STAR ,6,10/10/2011 14:55,2.1,13224.0,United Kingdom
537897,21731,RED TOADSTOOL LED NIGHT LIGHT,12,12/9/2010 10:37,1.65,12683.0,France
548191,79144B,PAINTED LIGHTBULB STAR+ MOON,2,3/29/2011 15:20,0.83,,United Kingdom
581141,84826,ASSTD DESIGN 3D PAPER STICKERS,60,12/7/2011 13:35,0.19,14132.0,United Kingdom
554929,22975,SPACEBOY CHILDRENS EGG CUP,12,5/27/2011 13:16,1.25,13018.0,United Kingdom
575337,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,1,11/9/2011 14:11,3.75,17867.0,United Kingdom
579512,23108,SET OF 10 LED DOLLY LIGHTS,2,11/29/2011 16:47,12.46,,United Kingdom
581498,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,5,12/9/2011 10:26,5.79,,United Kingdom
549975,22498,WOODEN REGATTA BUNTING,3,4/13/2011 14:38,5.95,16175.0,United Kingdom
547070,22602,RETROSPOT WOODEN HEART DECORATION,3,3/20/2011 13:58,0.85,16115.0,United Kingdom
562203,35599D,PINK AND WHITE CHRISTMAS TREE 120CM,6,8/3/2011 12:50,2.95,16102.0,United Kingdom
548650,22675,FRENCH KITCHEN SIGN BLUE METAL,12,4/1/2011 13:22,1.25,14852.0,United Kingdom
573585,22636,CHILDS BREAKFAST SET CIRCUS PARADE,1,10/31/2011 14:41,16.63,,United Kingdom
539181,21155,RED RETROSPOT PEG BAG,2,12/16/2010 11:51,2.1,12748.0,United Kingdom
569222,22979,PANTRY WASHING UP BRUSH,3,10/2/2011 13:46,1.45,15906.0,United Kingdom
543826,20961,STRAWBERRY BATH SPONGE ,1,2/14/2011 9:41,2.46,,United Kingdom
538370,77101A,UNION FLAG WINDSOCK,1,12/12/2010 11:06,1.25,16923.0,United Kingdom
568880,23019,SMALL APOTHECARY MEASURING JAR ,1,9/29/2011 12:39,8.25,14524.0,United Kingdom
577483,23226,FILIGREE HEART DAISY WHITE,4,11/20/2011 11:50,1.25,14502.0,United Kingdom
541485,22838,3 TIER CAKE TIN RED AND CREAM,1,1/18/2011 13:05,14.95,18118.0,United Kingdom
563034,23205,CHARLOTTE BAG VINTAGE ALPHABET ,20,8/11/2011 14:53,0.85,17644.0,United Kingdom
539492,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,1,12/20/2010 10:14,13.57,,United Kingdom
581175,22625,RED KITCHEN SCALES,12,12/7/2011 15:16,7.65,14646.0,Netherlands
548894,21456,2 PICTURE BOOK EGGS EASTER CHICKS,1,4/4/2011 16:01,2.46,,United Kingdom
568553,23320,GIANT 50'S CHRISTMAS CRACKER,12,9/27/2011 15:17,2.89,15674.0,United Kingdom
537134,22111,SCOTTIE DOG HOT WATER BOTTLE,12,12/5/2010 12:34,4.95,16983.0,United Kingdom
545714,21169,YOU'RE CONFUSING ME METAL SIGN ,1,3/7/2011 10:12,4.13,,United Kingdom
567821,21329,DINOSAURS  WRITING SET ,5,9/22/2011 12:45,1.65,14659.0,United Kingdom
563739,22999,TRAVEL CARD WALLET VINTAGE LEAF,24,8/18/2011 20:05,0.42,17750.0,United Kingdom
540146,84050,PINK HEART SHAPE EGG FRYING PAN,8,1/5/2011 10:51,1.65,15002.0,United Kingdom
578116,23342,MINT DINER WALL CLOCK,2,11/23/2011 9:51,8.5,13078.0,United Kingdom
570826,22748,POPPY'S PLAYHOUSE KITCHEN,2,10/12/2011 13:14,2.1,16753.0,United Kingdom
552978,85014B,RED RETROSPOT UMBRELLA,48,5/12/2011 14:46,4.95,12590.0,Germany
541584,22502,PICNIC BASKET WICKER SMALL,1,1/19/2011 14:12,8.29,,United Kingdom
549977,23207,LUNCH BAG ALPHABET DESIGN,6,4/13/2011 14:54,1.65,14810.0,United Kingdom
569202,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,1,9/30/2011 17:22,0.83,,United Kingdom
561901,23166,MEDIUM CERAMIC TOP STORAGE JAR,288,7/31/2011 15:42,1.25,14156.0,EIRE
548874,21181,PLEASE ONE PERSON METAL SIGN,12,4/4/2011 15:18,2.1,17716.0,United Kingdom
574356,22726,ALARM CLOCK BAKELIKE GREEN,24,11/4/2011 10:48,8.29,,United Kingdom
578791,84692,BOX OF 24 COCKTAIL PARASOLS,25,11/25/2011 12:20,0.42,12841.0,United Kingdom
538071,21829,DINOSAUR KEYRINGS ASSORTED,1,12/9/2010 14:09,0.43,,United Kingdom
553199,20767,BLUE PAISLEY JOURNAL ,1,5/15/2011 15:13,2.55,17758.0,United Kingdom
569372,22133,PINK LOVE HEART SHAPE CUP,1,10/3/2011 16:04,1.63,,United Kingdom
574310,21394,RED POLKADOT BEAKER ,4,11/3/2011 16:56,0.39,13467.0,United Kingdom
576910,22199,FRYING PAN RED RETROSPOT,8,11/17/2011 9:51,4.25,12477.0,Germany
573002,23240,SET OF 4 KNICK KNACK TINS DOILY ,48,10/27/2011 12:09,3.75,14646.0,Netherlands
556459,22361,GLASS JAR DAISY FRESH COTTON WOOL,1,6/10/2011 17:25,5.79,,United Kingdom
553733,23206,LUNCH BAG APPLE DESIGN,10,5/19/2011 8:29,1.65,14735.0,United Kingdom
573425,23318,BOX OF 6 MINI VINTAGE CRACKERS,6,10/31/2011 10:05,2.49,16836.0,United Kingdom
579520,22748,POPPY'S PLAYHOUSE KITCHEN,1,11/29/2011 18:14,2.1,12748.0,United Kingdom
579777,23198,PANTRY MAGNETIC  SHOPPING LIST,1,11/30/2011 15:13,3.29,,United Kingdom
562023,22624,IVORY KITCHEN SCALES,1,8/1/2011 15:57,8.5,16814.0,United Kingdom
541421,84031A,CHARLIE+LOLA RED HOT WATER BOTTLE ,1,1/17/2011 17:44,4.13,,United Kingdom
540848,22026,BANQUET BIRTHDAY  CARD  ,1,1/12/2011 9:26,0.85,,United Kingdom
540362,85055,FRENCH ENAMEL UTENSIL HOLDER,1,1/6/2011 15:42,3.75,13656.0,United Kingdom
567901,23381,PACK OF 12 VINTAGE LEAF TISSUES ,1,9/22/2011 16:28,0.83,,United Kingdom
572302,85071D,CHARLIE+LOLA MY ROOM DOOR SIGN,3,10/23/2011 14:47,0.39,15427.0,United Kingdom
571360,23147,SINGLE ANTIQUE ROSE HOOK IVORY,12,10/17/2011 11:51,1.45,16563.0,United Kingdom
538065,22464,HANGING METAL HEART LANTERN,12,12/9/2010 13:57,1.65,13982.0,United Kingdom
570127,21244,BLUE POLKADOT PLATE ,3,10/7/2011 13:17,1.69,16900.0,United Kingdom
561651,84991,60 TEATIME FAIRY CAKE CASES,2,7/28/2011 15:36,1.25,,United Kingdom
576618,84968C,SET OF 16 VINTAGE PISTACHIO CUTLERY,1,11/15/2011 17:00,24.96,,United Kingdom
578289,23266,SET OF 3 WOODEN STOCKING DECORATION,12,11/23/2011 14:07,1.25,17841.0,United Kingdom
557801,22960,JAM MAKING SET WITH JARS,6,6/23/2011 10:14,4.25,13319.0,United Kingdom
577768,22185,SLATE TILE NATURAL HANGING,1,11/21/2011 15:18,3.29,,United Kingdom
581098,22774,RED DRAWER KNOB ACRYLIC EDWARDIAN,12,12/7/2011 11:42,1.25,14911.0,EIRE
556113,48184,DOORMAT ENGLISH ROSE ,2,6/9/2011 9:32,7.95,13510.0,United Kingdom
549368,16046,TEATIME PEN CASE & PENS,2,4/8/2011 11:26,0.85,18036.0,United Kingdom
550987,22422,TOOTHPASTE TUBE PEN,1,4/21/2011 18:10,1.25,,United Kingdom
580877,21621,VINTAGE UNION JACK BUNTING,4,12/6/2011 12:15,8.5,17250.0,United Kingdom
567488,23012,GLASS APOTHECARY BOTTLE PERFUME,1,9/20/2011 14:00,3.95,17564.0,United Kingdom
555565,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,6,6/5/2011 15:06,2.95,15298.0,United Kingdom
546986,23127,FELTCRAFT GIRL NICOLE KIT,4,3/18/2011 12:56,4.95,14194.0,United Kingdom
538177,18098C,PORCELAIN BUTTERFLY OIL BURNER,1,12/10/2010 9:51,5.91,,United Kingdom
553120,21499,BLUE POLKADOT WRAP,25,5/13/2011 12:12,0.42,17139.0,United Kingdom
567971,22971,QUEENS GUARD COFFEE MUG,24,9/23/2011 10:04,2.55,16681.0,United Kingdom
580695,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,12/5/2011 16:03,4.95,13230.0,United Kingdom
572309,22210,WOOD STAMP SET BEST WISHES,2,10/23/2011 15:29,0.83,14432.0,United Kingdom
536876,22227,HANGING HEART MIRROR DECORATION ,1,12/3/2010 11:36,1.28,,United Kingdom
580659,23351,ROLL WRAP 50'S CHRISTMAS,1,12/5/2011 13:46,1.25,17811.0,United Kingdom
570713,22149,FELTCRAFT 6 FLOWER FRIENDS,6,10/12/2011 10:18,2.1,17064.0,United Kingdom
552674,22196,SMALL HEART MEASURING SPOONS,1,5/10/2011 15:07,1.63,,United Kingdom
577046,22625,RED KITCHEN SCALES,4,11/17/2011 13:46,8.5,12449.0,Belgium
548014,22424,ENAMEL BREAD BIN CREAM,1,3/29/2011 11:29,12.75,17719.0,United Kingdom
549577,23128,FELTCRAFT BOY JEAN-PAUL KIT,4,4/11/2011 8:16,4.95,14286.0,United Kingdom
563613,22628,PICNIC BOXES SET OF 3 RETROSPOT ,12,8/18/2011 8:49,4.95,12688.0,Israel
537895,21843,RED RETROSPOT CAKE STAND,24,12/9/2010 10:30,9.95,14299.0,United Kingdom
541206,21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,64,1/14/2011 12:24,3.75,14646.0,Netherlands
581015,22785,SQUARECUSHION COVER PINK UNION JACK,12,12/7/2011 9:35,1.25,13949.0,United Kingdom
580612,22297,HEART IVORY TRELLIS SMALL,1,12/5/2011 11:58,2.46,,United Kingdom
556080,22380,TOY TIDY SPACEBOY  ,1,6/8/2011 15:21,4.13,,United Kingdom
566164,21239,PINK  POLKADOT CUP,4,9/9/2011 11:56,1.63,,United Kingdom
558362,22384,LUNCH BAG PINK POLKADOT,100,6/28/2011 15:14,1.45,16029.0,United Kingdom
543131,21733,RED HANGING HEART T-LIGHT HOLDER,6,2/3/2011 15:23,2.95,13539.0,United Kingdom
568423,23136,IVORY WIRE SWEETHEART LETTER TRAY,2,9/27/2011 11:24,3.75,17061.0,United Kingdom
561005,22584,PACK OF 6 PANNETONE GIFT BOXES,5,7/22/2011 14:53,2.55,17961.0,United Kingdom
577482,22371,AIRLINE BAG VINTAGE TOKYO 78,2,11/20/2011 11:43,4.25,16762.0,United Kingdom
562451,22197,POPCORN HOLDER,12,8/5/2011 9:25,0.85,15110.0,United Kingdom
556825,22212,FOUR HOOK  WHITE LOVEBIRDS,1,6/15/2011 10:24,4.13,,United Kingdom
556042,22085,PAPER CHAIN KIT SKULLS ,3,6/8/2011 12:44,2.95,14367.0,United Kingdom
548859,21931,JUMBO STORAGE BAG SUKI,10,4/4/2011 13:32,2.08,13668.0,United Kingdom
555278,20716,PARTY FOOD SHOPPER BAG,1,6/1/2011 17:33,0.83,,United Kingdom
556472,22804,CANDLEHOLDER PINK HANGING HEART,6,6/12/2011 11:48,2.95,16633.0,United Kingdom
539436,22758,LARGE PURPLE BABUSHKA NOTEBOOK  ,1,12/17/2010 14:49,2.51,,United Kingdom
564950,22564,ALPHABET STENCIL CRAFT,4,8/31/2011 13:31,1.25,17320.0,United Kingdom
553015,23184,BULL DOG BOTTLE OPENER,1,5/12/2011 18:55,4.95,12748.0,United Kingdom
552234,22960,JAM MAKING SET WITH JARS,1,5/6/2011 16:01,8.29,,United Kingdom
576570,23083,SET 6 PAPER TABLE LANTERN STARS ,3,11/15/2011 13:47,3.75,17220.0,United Kingdom
548742,20675,BLUE POLKADOT BOWL,2,4/4/2011 12:00,1.25,14688.0,United Kingdom
556916,22077,6 RIBBONS RUSTIC CHARM,2,6/15/2011 13:35,1.65,16898.0,United Kingdom
547383,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,3/22/2011 15:42,0.85,12613.0,Germany
540163,84247G,"DECOUPAGE,GREETING CARD,",12,1/5/2011 11:52,0.42,13089.0,United Kingdom
540957,20676,RED RETROSPOT BOWL,5,1/12/2011 13:30,1.25,15311.0,United Kingdom
554991,22188,BLACK HEART CARD HOLDER,1,5/29/2011 14:03,3.95,14823.0,United Kingdom
562934,23035,DRAWER KNOB CERAMIC IVORY,1,8/10/2011 16:56,3.29,,United Kingdom
548711,21976,PACK OF 60 MUSHROOM CAKE CASES,1,4/3/2011 14:24,0.55,18116.0,United Kingdom
568938,22383,LUNCH BAG SUKI DESIGN ,1,9/29/2011 14:46,1.65,17220.0,United Kingdom
546242,22066,LOVE HEART TRINKET POT,8,3/10/2011 13:07,0.39,16743.0,United Kingdom
577557,23084,RABBIT NIGHT LIGHT,2,11/20/2011 15:36,2.08,15426.0,United Kingdom
560926,22498,WOODEN REGATTA BUNTING,3,7/22/2011 9:20,4.96,,United Kingdom
552054,20711,JUMBO BAG TOYS ,10,5/6/2011 10:19,2.08,15062.0,United Kingdom
555284,23084,RABBIT NIGHT LIGHT,12,6/2/2011 9:37,2.08,14298.0,United Kingdom
574513,48188,DOORMAT WELCOME PUPPIES,10,11/4/2011 13:31,7.08,15291.0,United Kingdom
543468,22083,PAPER CHAIN KIT RETROSPOT,5,2/8/2011 14:45,2.95,14562.0,United Kingdom
547651,22287,"DECORATION , WOBBLY CHICKEN, METAL ",1,3/24/2011 12:11,1.65,16904.0,United Kingdom
562420,79144C,PAINTED LIGHTBULB RAINBOW DESIGN,1,8/4/2011 16:38,0.83,,United Kingdom
540646,85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,1,1/10/2011 14:32,7.62,,United Kingdom
545667,21195,PINK  HONEYCOMB PAPER BALL ,2,3/4/2011 16:07,4.13,,United Kingdom
566769,22178,VICTORIAN GLASS HANGING T-LIGHT,12,9/15/2011 8:27,1.95,18211.0,United Kingdom
571652,23155,KNICKERBOCKERGLORY MAGNET ASSORTED ,12,10/18/2011 12:17,0.83,,Hong Kong
561092,23268,SET OF 2 CERAMIC CHRISTMAS REINDEER,12,7/25/2011 9:58,1.45,17054.0,United Kingdom
C557663,21121,SET/10 RED POLKADOT PARTY CANDLES,-24,6/21/2011 17:59,1.25,,EIRE
579124,23356,LOVE HOT WATER BOTTLE,2,11/28/2011 12:14,5.95,15721.0,United Kingdom
561453,22670,FRENCH WC SIGN BLUE METAL,12,7/27/2011 11:47,1.25,13183.0,United Kingdom
537434,21846,PINK DIAMANTE PEN IN GIFT BOX,1,12/6/2010 16:57,4.21,,United Kingdom
564639,23355,HOT WATER BOTTLE KEEP CALM,1,8/26/2011 12:55,4.95,18036.0,United Kingdom
565462,23119,PACK OF 6 LARGE FRUIT STRAWS ,12,9/5/2011 9:38,0.62,16551.0,United Kingdom
572220,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,10,10/21/2011 13:24,0.85,17800.0,United Kingdom
548516,71403,"PINK/WHITE ""KEEP CLEAN"" BULLET BIN",2,3/31/2011 16:28,5.79,,United Kingdom
564815,23160,REGENCY TEA SPOON,12,8/30/2011 12:00,1.25,12748.0,United Kingdom
541011,85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,12,1/13/2011 11:26,1.65,15447.0,United Kingdom
575885,35599D,PINK AND WHITE CHRISTMAS TREE 120CM,6,11/11/2011 13:46,1.95,16460.0,United Kingdom
556507,22781,GUMBALL MAGAZINE RACK,4,6/13/2011 9:55,7.65,12567.0,France
573585,23394,POSTE FRANCE CUSHION COVER,2,10/31/2011 14:41,10.79,,United Kingdom
573585,21678,PAISLEY PATTERN  STICKERS,1,10/31/2011 14:41,1.63,,United Kingdom
553585,22169,FAMILY ALBUM WHITE PICTURE FRAME,2,5/18/2011 10:41,8.5,15301.0,United Kingdom
540288,21162,TOXIC AREA  DOOR HANGER ,1,1/6/2011 12:45,1.45,17634.0,United Kingdom
539243,22624,IVORY KITCHEN SCALES,1,12/16/2010 13:21,8.5,18116.0,United Kingdom
565857,23298,SPOTTY BUNTING,9,9/7/2011 14:13,4.95,14911.0,EIRE
573388,22747,POPPY'S PLAYHOUSE BATHROOM,12,10/30/2011 14:44,2.1,14895.0,United Kingdom
540646,85170D,SET/6 PINK BIRD T-LIGHT CANDLES,2,1/10/2011 14:32,2.51,,United Kingdom
546776,22499,WOODEN UNION JACK BUNTING,3,3/16/2011 16:08,5.95,17460.0,United Kingdom
539958,85169C,EAU DE NIL LOVE BIRD CANDLE,2,12/23/2010 13:26,0.85,,United Kingdom
562264,82484,WOOD BLACK BOARD ANT WHITE FINISH,1,8/3/2011 16:14,16.63,,United Kingdom
576463,22457,NATURAL SLATE HEART CHALKBOARD ,2,11/15/2011 11:37,2.95,17974.0,United Kingdom
540418,22447,PIN CUSHION BABUSHKA BLUE,6,1/7/2011 11:04,2.51,,United Kingdom
573163,23483,HANGING  BUTTERFLY T-LIGHT HOLDER,12,10/28/2011 9:06,1.25,16843.0,United Kingdom
562579,82484,WOOD BLACK BOARD ANT WHITE FINISH,4,8/7/2011 13:30,7.95,16950.0,United Kingdom
551719,21930,JUMBO STORAGE BAG SKULLS,7,5/3/2011 16:09,2.08,,United Kingdom
541293,84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,1,1/17/2011 13:39,3.75,15311.0,United Kingdom
569535,21166,COOK WITH WINE METAL SIGN ,2,10/4/2011 15:41,2.08,15044.0,United Kingdom
558124,23199,JUMBO BAG APPLES,10,6/27/2011 10:17,2.08,12493.0,France
538349,22730,ALARM CLOCK BAKELIKE IVORY,3,12/10/2010 14:59,7.62,,United Kingdom
569653,21424,WOODLAND STORAGE BOX LARGE ,6,10/5/2011 12:52,2.95,12451.0,Switzerland
558371,21452,TOADSTOOL MONEY BOX,1,6/28/2011 15:44,4.96,,United Kingdom
579196,21949,SET OF 6 STRAWBERRY CHOPSTICKS,1,11/28/2011 15:54,2.46,14096.0,United Kingdom
C549666,85064,CREAM SWEETHEART LETTER RACK,-1,4/11/2011 12:17,4.65,13113.0,United Kingdom
551529,22972,CHILDREN'S SPACEBOY MUG,12,5/1/2011 13:18,1.65,12524.0,Germany
575188,22507,MEMO BOARD RETROSPOT  DESIGN,4,11/9/2011 9:07,4.95,16759.0,United Kingdom
569898,22561,WOODEN SCHOOL COLOURING SET,1,10/6/2011 16:08,3.29,,United Kingdom
C575150,23245,SET OF 3 REGENCY CAKE TINS,-6,11/8/2011 16:05,4.15,12471.0,Germany
559338,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,3,7/7/2011 16:30,2.08,,United Kingdom
541006,84509A,SET OF 4 ENGLISH ROSE PLACEMATS,4,1/13/2011 10:43,3.75,13993.0,United Kingdom
580311,22138,BAKING SET 9 PIECE RETROSPOT ,3,12/2/2011 14:48,4.95,18245.0,United Kingdom
536544,22162,HEART GARLAND RUSTIC PADDED,2,12/1/2010 14:32,3.36,,United Kingdom
578922,22727,ALARM CLOCK BAKELIKE RED ,2,11/27/2011 12:00,3.75,17236.0,United Kingdom
559004,47566,PARTY BUNTING,8,7/5/2011 12:23,4.95,12428.0,Finland
578824,21365,MIRRORED WALL ART STARS,2,11/25/2011 14:02,0.75,17883.0,United Kingdom
578844,21786,POLKADOT RAIN HAT ,2,11/25/2011 16:14,0.83,,United Kingdom
542377,22798,ANTIQUE GLASS DRESSING TABLE POT,8,1/27/2011 13:53,2.95,13506.0,United Kingdom
558341,23251,VINTAGE RED ENAMEL TRIM MUG ,12,6/28/2011 14:20,1.25,14741.0,United Kingdom
538040,22386,JUMBO BAG PINK POLKADOT,3,12/9/2010 13:08,1.95,16520.0,United Kingdom
576734,47578A,ENGLISH ROSE SMALL SCENTED FLOWER,10,11/16/2011 12:42,0.85,17680.0,United Kingdom
537643,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,6,12/7/2010 15:34,1.84,,United Kingdom
557644,23121,PACK OF 6 COCKTAIL PARASOL STRAWS,1,6/21/2011 17:06,1.25,,United Kingdom
553718,21731,RED TOADSTOOL LED NIGHT LIGHT,2,5/18/2011 16:14,3.29,,United Kingdom
574852,23174,REGENCY SUGAR BOWL GREEN,2,11/7/2011 12:04,4.15,15493.0,United Kingdom
537645,22472,TV DINNER TRAY DOLLY GIRL,1,12/7/2010 15:34,11.02,,United Kingdom
547358,21156,RETROSPOT CHILDRENS APRON,1,3/22/2011 12:25,1.95,15998.0,United Kingdom
547399,20676,RED RETROSPOT BOWL,5,3/22/2011 16:55,2.46,,United Kingdom
538638,22158,3 HEARTS HANGING DECORATION RUSTIC,2,12/13/2010 14:16,2.95,17231.0,United Kingdom
562804,22631,CIRCUS PARADE LUNCH BOX ,12,8/9/2011 14:48,1.95,13355.0,United Kingdom
562354,21179,NO JUNK MAIL METAL SIGN,24,8/4/2011 13:15,0.39,17470.0,United Kingdom
